Date,Nasdaq,Dow,S&P500,Rates
1971-02-05,0.022004234952266628,0.00903729662077597,0.023055886404013657,0.15246376811594203
1971-02-08,0.022412715749621143,0.009205506883604506,0.02340189104846061,0.15246376811594203
1971-02-09,0.02224122741487591,0.009189486858573218,0.023441814661281417,0.15246376811594203
1971-02-10,0.022336907601643637,0.009175469336670839,0.023361967435639806,0.15246376811594203
1971-02-11,0.022649708212230432,0.009327659574468086,0.02370797208008676,0.15246376811594203
1971-02-12,0.022906572713629936,0.009447809762202754,0.024053976724533726,0.15246376811594203
1971-02-16,0.022997100890340932,0.00947584480600751,0.0242070172403468,0.15246376811594203
1971-02-17,0.022835916575709155,0.009385732165206507,0.023900936208720646,0.15246376811594203
1971-02-18,0.02262910017200353,0.009321652065081353,0.023475084338632084,0.15246376811594203
1971-02-19,0.022150699238164907,0.00917747183979975,0.022929461630081107,0.15246376811594203
1971-02-22,0.021445609861830448,0.008973216520650815,0.02225076021212746,0.15246376811594203
1971-02-23,0.02152068200837128,0.008981226533166459,0.022496955824522415,0.15246376811594203
1971-02-24,0.021934314815782518,0.009165456821026284,0.022922807694610976,0.15246376811594203
1971-02-25,0.022402411729507694,0.00928360450563204,0.02307584821042405,0.15246376811594203
1971-02-26,0.022170571276955132,0.009305632040050063,0.02293611556555124,0.15246376811594203
1971-03-01,0.022442891808524806,0.009393742177722153,0.02310246395230459,0.12695652173913047
1971-03-02,0.0224782198774852,0.00940575719649562,0.023089156081364325,0.12695652173913047
1971-03-03,0.02243258778841136,0.009451814768460574,0.023069194274953922,0.12695652173913047
1971-03-04,0.023092781077108663,0.009593992490613268,0.0237146260155569,0.12695652173913047
1971-03-05,0.02358148603106073,0.009638047559449312,0.02440663530445081,0.12695652173913047
1971-03-08,0.023627118120134568,0.009884355444305383,0.02468610059419643,0.12695652173913047
1971-03-09,0.023662446189094962,0.009920400500625782,0.0247393320779575,0.12695652173913047
1971-03-10,0.023425453726485673,0.009866332916145183,0.024632869110435364,0.12695652173913047
1971-03-11,0.023687470237941908,0.009890362953692116,0.02469275452966657,0.12695652173913047
1971-03-12,0.023606510079907675,0.009938423028785982,0.024812525368128974,0.12695652173913047
1971-03-15,0.024332207496469034,0.010064580725907385,0.02557107401172423,0.12695652173913047
1971-03-16,0.024806192421687603,0.010150688360450565,0.025903770785230918,0.12695652173913047
1971-03-17,0.024760560332613767,0.010138673341677097,0.02584388536599972,0.12695652173913047
1971-03-18,0.02496737673631939,0.010214768460575719,0.025890462914290653,0.12695652173913047
1971-03-19,0.024679600174579534,0.010192740926157696,0.025770692075828248,0.12695652173913047
1971-03-22,0.024508847841270987,0.010112640801001252,0.02551118859249303,0.12695652173913047
1971-03-23,0.02438299159559959,0.010060575719649563,0.025284954786508478,0.12695652173913047
1971-03-24,0.02368231822788518,0.009978473091364206,0.024845795045479648,0.12695652173913047
1971-03-25,0.023788302434766345,0.009958448060075092,0.02483914111000951,0.12695652173913047
1971-03-26,0.023984814818358523,0.010052565707133917,0.025065374915994063,0.12695652173913047
1971-03-29,0.023984814818358523,0.010078598247809763,0.025118606399755133,0.12695652173913047
1971-03-30,0.02397819080542845,0.01012665832290363,0.025271646915568213,0.12695652173913047
1971-03-31,0.02405031894622258,0.01023279098873592,0.02530491659291888,0.12695652173913047
1971-04-01,0.024014254875825515,0.010306883604505632,0.02535814807667995,0.11768115942028987
1971-04-02,0.02395243075514483,0.010411013767209012,0.025471264979672226,0.11768115942028987
1971-04-05,0.024101839046789822,0.010473091364205257,0.025624305495485306,0.11768115942028987
1971-04-06,0.02466561614728272,0.010551188986232791,0.02610338884933494,0.11768115942028987
1971-04-07,0.025089552974807406,0.010651314142678349,0.026416123816431228,0.11768115942028987
1971-04-08,0.025229393247775615,0.010715394242803504,0.026495971042072828,0.11768115942028987
1971-04-12,0.025689394145697368,0.01081351689612015,0.027014978008743265,0.11768115942028987
1971-04-13,0.025736498237644557,0.010809511889862327,0.02708151736344461,0.11768115942028987
1971-04-14,0.026124370994772175,0.010855569461827284,0.027341020846779827,0.11768115942028987
1971-04-15,0.026538003802183418,0.010977722152690864,0.02744082987883183,0.11768115942028987
1971-04-16,0.026688148095265082,0.011031789737171463,0.027420868072421428,0.11768115942028987
1971-04-19,0.027324053336552113,0.011071839799749687,0.027766872716868393,0.11768115942028987
1971-04-20,0.02699800470010517,0.010945682102628286,0.027500715298063035,0.11768115942028987
1971-04-21,0.02677058025617266,0.010943679599499373,0.02733436691130969,0.11768115942028987
1971-04-22,0.02671906015560542,0.011037797246558198,0.02746744562071237,0.11768115942028987
1971-04-23,0.02724603718426458,0.011177972465581977,0.027793488458748922,0.11768115942028987
1971-04-26,0.02696709263976483,0.011266082603254067,0.02772029516857745,0.11768115942028987
1971-04-27,0.02719451708369735,0.011378222778473092,0.028152800974136152,0.11768115942028987
1971-04-28,0.02746904561957705,0.011514392991239051,0.028272571812598554,0.11768115942028987
1971-04-29,0.027272533235984872,0.011532415519399248,0.028179416716016682,0.11768115942028987
1971-04-30,0.026801492316513,0.01150037546933667,0.027726949104047587,0.11768115942028987
1971-05-03,0.02611406697465873,0.011310137672090112,0.027287789363018757,0.12811594202898552
1971-05-04,0.026558611842410318,0.01139424280350438,0.02762048613652545,0.12811594202898552
1971-05-05,0.026666804053601507,0.011376220275344183,0.027613832201055313,0.12811594202898552
1971-05-06,0.026480595690122784,0.011252065081351691,0.027247865750197955,0.12811594202898552
1971-05-07,0.026449683629782447,0.011171964956195244,0.027008324073273138,0.12811594202898552
1971-05-10,0.026124370994772175,0.011069837296620777,0.02666897336429631,0.12811594202898552
1971-05-11,0.026470291670009336,0.011105882352941177,0.026841975686519793,0.12811594202898552
1971-05-12,0.026485747700179512,0.011113892365456823,0.02702828587968354,0.12811594202898552
1971-05-13,0.026403315539271933,0.011149937421777221,0.026888553234810725,0.12811594202898552
1971-05-14,0.026382707499045033,0.011187984981226532,0.026569164332244297,0.12811594202898552
1971-05-17,0.025296369378513022,0.010869586983729664,0.025557766140783963,0.12811594202898552
1971-05-18,0.025094704984864123,0.010719399249061328,0.025650921237365835,0.12811594202898552
1971-05-19,0.025203633197491998,0.01070538172715895,0.025810615688649043,0.12811594202898552
1971-05-20,0.025451665681651407,0.010783479349186484,0.02597031013993226,0.12811594202898552
1971-05-21,0.02533832146040349,0.010809511889862327,0.025757384204887976,0.12811594202898552
1971-05-24,0.024696528207623056,0.01072340425531915,0.02518514575445647,0.12811594202898552
1971-05-25,0.024221071279531138,0.010539173967459325,0.02474598601342764,0.12811594202898552
1971-05-26,0.024200463239304238,0.010545181476846058,0.024825833239069246,0.12811594202898552
1971-05-27,0.024154095148793728,0.010559198998748435,0.024699408465136706,0.12811594202898552
1971-05-28,0.02430350344043871,0.01068936170212766,0.024852448980949775,0.12811594202898552
1971-06-01,0.024733328279456797,0.01081351689612015,0.025231723302747408,0.13043478260869565
1971-06-02,0.025172721137151657,0.010951689612015019,0.025737422398477573,0.13043478260869565
1971-06-03,0.025296369378513022,0.011083854818523154,0.025770692075828248,0.13043478260869565
1971-06-04,0.02535892950063038,0.011171964956195244,0.025963656204462126,0.13043478260869565
1971-06-07,0.025425905631367787,0.011191989987484358,0.025823923559589318,0.13043478260869565
1971-06-08,0.024833424474844573,0.01104380475594493,0.025311570528389008,0.13043478260869565
1971-06-09,0.0246457441084925,0.010997747183979978,0.025291608721978616,0.13043478260869565
1971-06-10,0.024903344611328683,0.011051814768460577,0.025524496463433296,0.13043478260869565
1971-06-11,0.024940880684599095,0.011079849812265332,0.025810615688649043,0.13043478260869565
1971-06-14,0.02429614342607197,0.010953692115143928,0.025245031173687673,0.13043478260869565
1971-06-15,0.024258607352801553,0.010911639549436797,0.025311570528389008,0.13043478260869565
1971-06-16,0.02436091155249935,0.010927659574468085,0.025444649237791685,0.13043478260869565
1971-06-17,0.024188687216317444,0.010927659574468085,0.02543134136685142,0.13043478260869565
1971-06-18,0.0229308607610402,0.010671339173967459,0.02441328923992095,0.13043478260869565
1971-06-21,0.022001290946519925,0.01033892365456821,0.02368135633820623,0.13043478260869565
1971-06-22,0.02184599464338154,0.010136670838548184,0.023495046145042484,0.13043478260869565
1971-06-23,0.02221620336602897,0.010236795994993742,0.024040668853593454,0.13043478260869565
1971-06-24,0.022055019051397187,0.010312891113892367,0.023854358660429707,0.13043478260869565
